user_id,article_1,article_2,article_3,article_4,article_5
245285,272143,158536,162655,160417,199197
245286,123757,162655,234698,336245,215928
245287,162655,16129,348093,286321,233688
245288,183176,336220,48403,288320,233717
245289,199198,234698,119193,271261,235870
245290,202388,207311,202338,207720,300470
245291,160974,96812,225463,300470,260931
245292,162655,156560,64329,160417,199197
245293,234698,336220,31520,234267,236677
245294,162655,300470,16129,162300,158536
245295,336221,160417,235870,300470,31836
245296,161506,72221,2221,4332,272218
245297,162655,199197,199198,300470,156560
245298,162655,300470,16129,162300,158536
245299,164451,164452,164473,289126,284547
245300,162655,162300,160417,158536,300470
245301,124350,123290,124352,293114,123909
245302,191501,160974,314664,160417,163279
245303,160417,162655,136629,272143,261569
245304,4310,4185,160974,160417,3425
245305,293114,272143,209236,183176,160940
245306,158536,272143,123909,236207,160974
245307,352304,206890,61432,199291,31023
245308,160974,160417,158082,158536,162655
245309,316603,162655,160417,316598,217529
245310,293301,123909,257291,286321,160974
245311,236207,202729,160974,300470,354086
245312,160974,158536,160417,199198,272143
245313,160974,156560,64329,272143,218337
245314,16129,162655,225463,214710,282964
245315,162655,300470,16129,162300,158536
245316,123757,123289,234698,124350,123367
245317,160974,225463,162655,202557,16129
245318,336220,283009,336245,235870,293513
245319,300470,59057,133160,208562,336223
245320,160417,158536,16129,349326,287554
245321,220781,160974,300470,139288,274902
245322,58580,70646,160974,235230,236566
245323,160974,225463,162655,202557,16129
245324,162655,300470,16129,162300,158536
245325,29953,32082,234698,234269,336221
245326,162655,300470,16129,162300,158536
245327,162655,160417,307948,307788,300470
245328,300470,16129,162655,233717,272660
245329,272143,160417,234698,158536,300470
245330,123909,237524,336221,20691,235870
245331,293301,276946,214800,162655,156560
245332,160417,158536,16129,225463,158082
245333,234698,162655,95716,272143,235616
245334,124194,123289,160974,236951,214710
245335,123818,124748,124350,124194,124228
245336,13618,13539,12004,16779,16571
245337,300470,16129,162655,183176,162300
245338,160417,298035,298032,218337,162655
245339,336220,162655,293301,289090,59057
245340,160417,199198,166581,156619,218337
245341,158536,162655,160974,218337,64329
245342,162655,16129,225463,202557,162300
245343,158536,156560,162655,234698,235230
245344,234698,237524,162655,300470,336220
245345,160974,236207,158536,209236,69228
245346,160974,160417,158082,158536,162655
245347,336221,20691,31836,159762,48403
245348,156560,272143,218337,158082,87236
245349,96210,288440,300470,16129,162655
245350,119193,288440,336220,199198,31836
245351,289090,235854,234698,336223,337192
245352,160974,160417,96186,92271,158536
245353,59057,133160,162655,158536,160417
245354,160974,272143,160417,225055,158536
245355,64329,336220,198659,300470,119534
245356,63596,63615,83438,321790,84221
245357,162655,158536,62434,158082,300470
245358,225463,162655,120309,328915,142731
245359,283659,285567,272143,162655,288620
245360,75844,156025,271262,300234,206738
245361,160974,160417,158082,158536,162655
245362,160417,160974,25325,168623,272143
245363,293114,272143,199198,202652,162655
245364,31836,59057,119193,162655,16129
245365,31836,336223,123909,303180,121733
245366,162655,160417,293301,156654,300470
245367,235230,208539,336221,160974,336223
245368,162655,158536,158082,300470,16129
245369,162655,300470,16129,162300,158536
245370,363336,363335,284857,364001,65639
245371,157077,187035,160417,156025,218337
245372,21229,156560,20495,158536,20405
245373,158536,336221,158082,272143,233717
245374,234698,64329,59057,160974,160417
245375,160417,218337,162655,160974,64329
245376,199198,235870,336254,95716,313431
245377,160417,160974,123757,272143,156560
245378,160974,160417,158536,59109,70129
245379,160974,214021,272660,274204,225463
245380,162655,300470,16129,162300,158536
245381,160417,95716,300470,31836,234698
245382,31520,234698,20691,156560,336245
245383,158536,162655,64329,300470,16129
245384,327131,327663,328222,327806,4227
245385,165922,166843,162655,160417,283009
245386,208539,271262,124350,140528,202388
245387,66159,321612,284136,132478,245035
245388,162655,300470,16129,162300,158536
245389,272143,160974,73413,64329,351848
245390,64329,162655,198659,175040,160974
245391,160974,272143,160417,225055,158536
245392,298035,298032,298011,160974,288620
245393,300470,16129,162655,162300,156355
245394,162655,300470,16129,162300,158536
245395,236279,236877,232433,243234,233873
245396,336221,96210,336245,111043,95716
245397,160974,236207,159657,159761,72874
245398,234698,235870,123909,300082,162655
245399,95716,48403,31836,235870,162655
245400,123909,236207,202636,31836,285379
245401,95716,162655,199198,225463,272143
245402,156560,276970,313431,199198,286161
245403,162655,300470,16129,225463,162300
245404,162655,16129,225463,202557,162300
245405,59929,290304,10145,206934,70646
245406,277713,161801,16129,63307,162655
245407,348093,48403,272143,119193,348089
245408,162655,300470,16129,162300,158536
245409,160974,158536,235870,95716,234269
245410,123818,124748,123909,124177,124228
245411,162655,160417,300470,158536,58580
245412,162655,300470,16129,162300,158536
245413,160974,156560,272143,218337,64329
245414,276970,313431,235230,168623,301015
245415,158536,162655,160417,156624,123289
245416,162655,160417,158536,158082,300470
245417,272143,162655,156560,16129,336221
245418,153966,266720,260487,264644,204420
245419,162655,198659,158536,199197,156560
245420,271262,160974,65991,313920,225463
245421,300470,207311,159762,206735,202534
245422,96210,95716,235616,235870,162655
245423,7645,114052,272143,234698,123909
245424,160974,225463,162655,202557,16129
245425,336223,161506,331116,160417,158536
245426,234698,95716,300263,300082,233717
245427,162655,16129,225463,234269,32082
245428,160974,96812,225463,300470,260931
245429,336245,234698,337192,235616,336221
245430,276970,162655,158536,237524,158082
245431,162655,225010,235616,166581,156560
245432,162655,160417,156560,199197,286161
245433,337757,336431,150856,164974,236613
245434,162655,16129,225463,160417,202557
245435,272660,160974,199198,284312,300470
245436,162655,160417,300470,218337,16129
245437,66292,20691,336245,286161,160132
245438,336221,156964,300082,69901,235870
245439,73271,134808,83714,203335,38453
245440,270607,245161,158882,160974,293514
245441,160974,160417,96755,124749,272143
245442,235870,300082,95716,111043,289003
245443,234698,119534,235870,313431,283009
245444,300470,16129,162655,162300,158536
245445,160974,298646,16129,225463,146233
245446,158536,160417,300470,158082,156560
245447,124723,160974,124263,123434,129736
245448,160974,300470,272143,331738,199198
245449,162655,300470,16129,162300,158536
245450,300470,16129,162655,293301,338350
245451,336221,162655,300470,158536,235616
245452,96210,160974,336245,218028,209236
245453,161801,162655,160974,63307,79045
245454,160974,300470,199198,160417,158536
245455,313242,313649,312619,308242,284018
245456,272143,199197,156560,160974,133208
245457,336223,123290,95716,199198,288440
245458,160974,95716,336223,225463,243328
245459,160974,96812,225463,300470,260931
245460,140739,287951,123818,124350,123757
245461,162655,300470,16129,162300,158536
245462,162655,300470,16129,162300,158536
245463,263526,265126,264270,263223,264086
245464,298035,298032,299582,298030,299523
245465,160417,158536,300470,158082,16129
245466,123909,146037,285379,237524,162655
245467,160974,10082,8793,8901,9027
245468,162655,336221,64329,235870,336220
245469,158536,175040,166581,160417,198659
245470,160974,16129,225055,203335,225463
245471,276970,168623,234269,95972,236207
245472,48962,48197,64329,199198,48500
245473,300470,16129,162655,183176,272660
245474,162655,300470,16129,162300,158536
245475,158536,156560,158082,300470,272143
245476,162655,272143,160417,158536,16129
245477,336221,160417,95716,160974,48403
245478,162655,160417,158536,158082,300470
245479,160974,25325,160132,284452,123909
245480,233717,300470,16129,162655,160132
245481,234698,336223,235870,158536,160974
245482,162655,300470,16129,162300,158536
245483,123818,123909,123290,124748,162655
245484,160974,225463,162655,202557,16129
245485,159762,16129,285719,162655,289126
245486,160974,123818,123290,272143,158536
245487,162655,64329,160417,199198,300470
245488,285719,289126,257291,21293,36399
245489,336221,199198,166581,300082,235870
245490,162655,198659,64329,159762,32082
245491,162655,289126,285719,237524,233717
245492,162655,300470,16129,162300,158536
245493,162655,158536,158082,300470,16129
245494,234698,336221,160974,156355,64409
245495,70646,97082,156355,206934,197151
245496,162655,300470,16129,162300,158536
245497,158536,281548,158082,156560,282776
245498,159762,123909,161801,123818,124228
245499,162655,300470,16129,162300,158536
245500,336221,95716,327452,123909,237524
245501,319716,233627,160974,87157,35486
245502,288320,59057,300470,336223,235230
245503,59057,119193,289126,285719,31836
245504,105542,288440,289090,162655,159762
245505,123289,288440,31836,336223,133160
245506,336221,234698,32082,16129,300470
245507,156560,272143,218337,158082,64329
245508,162655,158536,158082,300470,16129
245509,293062,87236,87231,338340,236951
245510,312870,323868,312968,47716,48847
245511,87188,87126,87234,87193,87165
245512,124177,124228,124176,168623,124749
245513,218031,289139,216359,123909,221690
245514,162655,158536,199198,300470,276970
245515,58113,58968,59403,156560,57881
245516,272143,235870,162655,336223,64329
245517,336223,59057,234698,48403,303180
245518,160974,111334,110099,110661,302544
245519,73413,293050,123757,123289,123818
245520,162655,277491,183176,234267,158536
245521,348112,272143,234006,175040,209348
245522,16129,225463,160974,230516,182394
245523,162655,300470,16129,162300,158536
245524,276970,277107,289003,123909,160974
245525,162655,300470,16129,162300,158536
245526,160974,96560,160417,95519,162655
245527,158082,156560,358109,272143,218337
245528,36392,160974,160417,249360,36646
245529,160974,158536,303837,303980,272143
245530,123757,123289,199198,64329,124350
245531,162655,300470,16129,162300,158536
245532,234698,235870,300082,64409,162655
245533,160974,160417,158536,199198,272143
245534,162655,160417,111043,158536,181585
245535,162655,160417,158536,158082,300470
245536,162655,166581,20691,336223,300470
245537,158536,160417,162655,351662,272143
245538,276970,123909,236207,160974,16129
245539,160974,160417,158536,158082,156560
245540,162655,300470,16129,162300,158536
245541,59057,64329,336223,162655,288320
245542,160974,161801,162655,270799,63307
245543,158536,156624,87144,272143,300470
245544,199197,158536,199198,124194,341794
245545,202355,161602,206415,284470,331116
245546,158536,272143,160417,199198,271262
245547,300470,111043,233688,16129,272143
245548,300486,68866,42392,220139,114089
245549,208426,117846,73116,202383,196802
245550,162655,160417,158536,158082,300470
245551,129434,336380,160974,133160,160417
245552,162655,20691,124177,166581,198659
245553,123757,123290,124352,124749,124176
245554,160417,158536,300470,158082,16129
245555,160417,158536,300470,158082,16129
245556,149661,160417,50485,277713,156560
245557,162655,300470,16129,162300,158536
245558,300470,16129,111043,162655,181585
245559,162655,160417,70095,357706,300470
245560,300263,162655,214800,16129,225463
245561,292547,160974,168623,272660,276970
245562,115842,272143,234698,123909,336221
245563,199198,234698,336223,123818,95716
245564,233717,289003,119534,336221,271262
245565,123818,124177,123290,166581,123826
245566,162655,272143,123909,124228,123818
245567,272143,234698,123909,336221,96210
245568,32398,160974,38607,31632,209439
245569,96210,288440,160974,336245,160417
245570,277712,234698,95716,123909,160974
245571,202289,160974,16129,208539,218028
245572,58580,168623,233688,276970,236207
245573,160974,234698,235870,158536,269757
245574,219321,20691,123909,123818,218028
245575,160417,272143,235230,300470,158082
245576,289003,160974,123290,123757,39894
245577,162655,16129,225463,202557,162300
245578,276970,168623,156560,272143,218337
245579,162655,300470,16129,162300,158536
245580,162655,64329,160974,234698,156560
245581,234698,336221,59057,168623,31836
245582,336221,235870,156964,236338,95716
245583,336221,156964,158536,272143,64409
245584,158536,331628,160974,162655,157365
245585,160974,160417,158082,158536,162655
245586,42704,160417,160974,183176,272143
245587,233688,119193,128260,162655,160417
245588,158536,160417,162655,235230,272143
245589,96210,268507,288440,123289,272143
245590,160974,160417,158536,199198,272143
245591,162655,123289,175040,123826,198659
245592,160974,289126,156654,257291,241402
245593,284547,59057,168623,119193,233717
245594,156560,162655,235616,64329,160417
245595,124350,162655,123290,160417,158536
245596,235870,336221,225463,64409,300082
245597,160974,96812,225463,300470,260931
245598,234698,95716,235870,202388,300082
245599,20691,336245,288440,245161,160974
245600,289090,235616,234698,161801,283009
245601,162655,300470,160417,16129,272143
245602,160974,160417,158082,158536,162655
245603,283009,160417,277107,158536,336254
245604,158536,336221,300470,357231,156560
245605,162655,300470,16129,162300,158536
245606,160974,272143,59758,225463,270116
245607,336221,168623,235870,293301,64409
245608,119193,48403,283009,352979,236440
245609,160974,160417,158536,199198,272143
245610,162655,16129,289126,285719,233717
245611,31836,59057,95716,355142,235870
245612,160417,272143,156624,160974,301121
245613,162655,300470,16129,162300,158536
245614,206934,235230,202383,202586,87224
245615,111043,199197,39894,119534,181585
245616,162655,300470,16129,162300,158536
245617,316630,123757,312102,123818,336223
245618,160974,160417,158082,158536,162655
245619,202381,336254,289003,202320,162655
245620,293301,313242,160417,158536,300470
245621,272143,234698,123909,336221,96210
245622,59057,235870,158536,160417,31836
245623,162655,158536,16129,225463,202557
245624,41599,284744,329463,123757,338340
245625,162655,300470,16129,162300,158536
245626,162655,300470,16129,162300,158536
245627,160974,160417,158536,214800,160132
245628,162655,301015,285379,123909,158536
245629,336245,59057,277288,354086,276911
245630,84386,276970,84862,160417,272143
245631,160417,158536,16129,225463,202320
245632,162655,16129,225463,160417,158536
245633,162655,160417,16129,225463,202557
245634,160974,272143,123909,286321,108855
245635,20691,272143,162655,95716,168623
245636,52033,97983,56801,56187,340630
245637,272143,123757,124748,123818,128260
245638,233717,257291,156560,276970,285719
245639,160417,158536,300470,123757,123289
245640,162655,160417,156619,300470,218337
245641,160417,166581,64329,160974,156560
245642,286415,284547,286412,286411,233595
245643,214800,160132,243001,233478,293301
245644,160974,160417,162655,158536,155023
245645,162655,158536,160417,300470,16129
245646,160974,225463,31836,59057,202557
245647,300470,162655,59057,16129,225463
245648,234698,336221,162655,336220,158536
245649,162655,300470,16129,162300,158536
245650,272143,158536,160417,300470,64329
245651,336221,156964,235870,277107,237524
245652,160417,162655,64329,235230,289126
245653,162655,162300,160417,214800,158536
245654,162655,300470,16129,162300,158536
245655,158536,20691,236207,293301,156560
245656,123909,195881,187301,186527,195147
245657,95716,336223,336220,235616,235870
245658,123818,123290,124352,123289,124228
245659,160974,225463,162655,202557,16129
245660,162655,158536,160974,57748,156560
245661,162200,64329,225711,209340,237524
245662,158536,225463,158082,202557,162300
245663,96210,336245,16129,162655,225463
245664,158536,331628,160974,162655,157365
245665,283123,358109,162655,300470,16129
245666,199198,158536,156560,160974,160417
245667,336221,62432,225158,96269,336223
245668,160417,300470,272143,156560,158082
245669,152697,87688,87687,87667,87695
245670,293301,162655,158536,233688,156654
245671,288320,59057,336223,234698,48403
245672,160417,158536,237524,158082,300470
245673,162655,300470,233717,16129,162300
245674,162655,158536,199198,64329,198659
245675,162655,300470,16129,162300,158536
245676,96210,311175,311443,20691,323131
245677,272143,158536,159762,286321,255414
245678,162655,300470,283009,336254,16129
245679,87126,160417,158536,358012,272143
245680,162655,168623,300470,276970,16129
245681,160974,272143,156624,64329,218337
245682,123818,124352,123294,124340,124748
245683,162655,234698,160417,300470,95716
245684,123757,336221,123818,91186,284547
245685,160417,218337,162655,160974,64329
245686,162655,300470,16129,162300,160417
245687,162655,16129,225463,156560,160417
245688,158536,156560,64329,158082,199198
245689,336221,162655,95716,59057,48403
245690,336221,96210,234698,31836,183176
245691,160974,225463,162655,202557,16129
245692,96210,162655,20691,58580,64329
245693,235230,313431,162655,73413,202493
245694,234698,160974,95716,162655,235870
245695,68356,64931,158536,160974,223908
245696,158536,158082,300470,159762,272143
245697,202636,123757,236207,276970,123818
245698,160974,300470,202383,16129,225055
245699,123290,124352,123757,123818,158536
245700,160974,225463,162655,202557,16129
245701,272660,160974,199198,284312,300470
245702,36496,29840,312245,360990,69778
245703,162355,160974,161506,272143,108856
245704,161801,162655,162300,160417,270799
245705,336245,288440,300470,162655,225463
245706,233717,313431,156560,199197,336221
245707,289090,336220,162655,300470,235854
245708,160974,225463,162655,202557,16129
245709,309475,160417,158536,272143,16129
245710,162655,202534,16129,225463,123909
245711,156560,235230,272143,64329,206168
245712,234698,336221,16129,156964,235870
245713,160974,160417,158082,158536,162655
245714,288320,336223,133160,162655,20691
245715,209294,300470,207731,207469,202675
245716,272143,336380,160974,233658,289003
245717,272143,158536,336380,156355,225463
245718,160974,293301,156654,270116,236610
245719,73416,73171,162246,69169,66672
245720,73500,73506,38453,160974,73374
245721,162655,300470,16129,162300,158536
245722,166581,160974,218028,64329,158536
245723,199198,162655,64329,324823,31027
245724,336221,63307,123909,31836,129557
245725,129434,214709,236951,123289,303331
245726,300470,236444,16129,208970,162655
245727,162655,300470,16129,162300,158536
245728,75850,70428,35344,156560,338340
245729,160974,272143,160417,159762,166581
245730,162655,300470,16129,162300,158536
245731,168623,202289,124177,286161,123909
245732,293301,160974,156560,158536,199197
245733,336221,235870,160417,160974,156713
245734,160974,225463,162655,202557,16129
245735,123757,123289,124177,123909,124194
245736,20691,336245,123909,286321,288440
245737,234698,160417,158536,300470,156964
245738,162655,300470,16129,162300,158536
245739,160417,158536,300470,158082,16129
245740,160974,272143,160417,225055,123826
245741,235230,313431,300470,284547,225463
245742,293301,87207,237524,87126,16129
245743,285719,233717,286161,300470,257291
245744,214800,100575,293301,111210,160132
245745,160417,300470,272143,156560,158082
245746,277107,331116,97530,285849,183176
245747,336221,156560,199197,235616,95716
245748,160974,158536,162655,156560,158082
245749,160417,218337,162655,160974,64329
245750,162655,300470,16129,162300,158536
245751,162655,199198,300470,234698,64329
245752,293301,162655,199198,64329,158536
245753,160417,162655,156560,300470,225463
245754,59758,313504,284844,300470,236613
245755,160974,160417,158082,158536,162655
245756,300470,16129,233717,162655,285435
245757,336223,218028,289090,300470,202388
245758,272143,95716,336245,128260,277492
245759,124748,124194,124177,123909,336223
245760,95716,48403,20691,59057,58580
245761,199198,235870,166581,336220,95716
245762,272143,234698,123909,336221,96210
245763,162655,123757,16129,225463,202557
245764,20691,129434,288440,300470,162655
245765,160974,160417,158536,199198,272143
245766,162655,300470,16129,162300,158536
245767,300470,16129,162655,162300,158536
245768,162655,158536,158082,300470,161506
245769,162655,300470,16129,162300,158536
245770,160974,64329,272143,123818,156624
245771,62714,62453,32419,62270,62567
245772,160974,162655,160417,162300,156808
245773,331116,202559,157078,218028,206785
245774,160974,157078,160417,158536,202381
245775,300470,16129,162655,250043,162300
245776,162655,95716,166581,175040,336220
245777,331737,123826,96480,124749,235616
245778,123909,129434,198159,156723,286321
245779,199198,336245,336223,234698,288440
245780,162655,300470,16129,162300,158536
245781,162655,16129,336221,225463,95716
245782,160974,160417,158082,158536,162655
245783,123289,168623,66504,124177,124748
245784,162655,16129,225463,202557,162300
245785,96210,20691,214800,160974,160417
245786,162655,160417,272143,218337,199198
245787,331116,39894,336221,234267,96210
245788,300470,289090,214800,16129,162655
245789,156560,235230,119193,199198,95716
245790,162655,160974,156560,199198,235854
245791,277491,336221,235854,119193,48403
245792,348109,235854,300470,285533,237524
245793,160974,199198,300470,96812,233492
245794,162655,158536,158082,300470,16129
245795,159762,234698,168623,285719,162655
245796,199198,284547,277107,336254,292409
245797,162655,300470,16129,162300,158536
245798,300470,168623,285719,124350,159762
245799,15437,16934,15746,14942,14203
245800,95032,237524,279904,160974,123909
245801,160974,160417,158536,199198,272143
245802,276970,160417,158536,300470,233688
245803,207994,162655,16129,338350,225463
245804,162655,300470,16129,162300,158536
245805,162655,48403,158536,64329,234698
245806,162655,140528,16129,225463,202557
245807,162655,158536,158082,313807,315088
245808,20691,272314,288440,141004,59057
245809,168623,160974,160417,276970,158536
245810,160974,96755,124749,300470,182394
245811,162655,16129,225463,202557,162300
245812,162655,300470,16129,162300,158536
245813,87228,87205,48403,336221,59057
245814,160417,158536,32082,288320,289090
245815,338340,235870,233717,336221,162655
245816,160417,272143,166581,218337,156624
245817,87231,358109,300512,39880,42618
245818,215839,215770,288620,8131,181411
245819,97486,129434,58096,58968,236610
245820,123757,123818,168623,162655,300470
245821,162655,300470,16129,162300,158536
245822,272304,321723,272294,292613,270589
245823,160974,233717,213927,300470,160132
245824,199198,162655,277491,225463,288435
245825,289090,235854,288435,337192,336221
245826,300470,16129,162655,206168,162300
245827,160417,10082,8793,8901,9027
245828,160974,145132,144009,225463,145012
245829,160974,272143,59057,133160,336223
245830,284547,276970,160974,162655,161801
245831,59057,300470,48403,31836,160417
245832,123757,123289,123818,168623,158536
245833,59057,288320,119193,123909,156625
245834,160974,272143,64329,156624,156619
245835,160974,64329,156560,166581,199198
245836,162655,158536,87231,124749,87236
245837,129434,271262,183176,233688,128260
245838,300470,16129,182513,162655,288435
245839,202388,202289,159762,208360,336223
245840,162655,158536,284452,158082,300470
245841,277107,336254,234698,39894,160974
245842,160974,225463,162655,202557,16129
245843,160974,160417,158082,158536,162655
245844,363002,48672,264904,263908,264896
245845,123909,336221,336220,59057,95716
245846,160974,162655,160417,272143,156560
245847,124350,124748,124177,336223,289090
245848,137103,96210,124749,292409,292717
245849,162655,300470,16129,162300,158536
245850,160417,293301,300470,158082,156654
245851,202355,160417,16129,158536,225463
245852,162655,272143,199198,158536,300470
245853,255935,254876,255937,162655,234267
245854,160417,158536,300470,158082,277107
245855,160974,160938,337735,16129,284985
245856,162655,300470,16129,162300,158536
245857,160417,162655,25325,123909,277068
245858,336220,160974,234267,235616,57616
245859,162655,298035,298032,161858,299582
245860,299051,299899,160974,162655,299559
245861,160417,218337,162655,160974,64329
245862,166414,106874,167001,298035,298032
245863,123818,124352,293301,233717,276970
245864,158536,235616,336220,235870,95716
245865,111043,283505,162655,300470,336245
245866,313431,162655,235230,286161,285362
245867,272143,168623,64329,158536,123757
245868,162655,300470,16129,162300,158536
245869,162655,218337,160974,64329,156560
245870,235616,235870,288440,300082,293301
245871,72637,160417,162655,63307,161506
245872,162655,199198,289126,300470,285719
245873,162655,158536,293301,158082,159762
245874,162655,300470,16129,162300,158536
245875,160974,225463,162655,202557,16129
245876,162655,199198,272143,225463,16129
245877,95716,64409,168623,59057,336223
245878,272143,293301,160974,234698,336221
245879,300470,293301,156654,225463,162655
245880,156560,158536,336254,160417,166581
245881,300470,234698,16129,162655,95716
245882,300470,225463,331738,162655,162300
245883,160417,123818,123290,300470,124352
245884,298035,298032,299582,160974,298030
245885,73500,161506,156625,95972,73271
245886,336223,225463,234698,162655,288320
245887,160974,225463,162655,202557,16129
245888,234698,162655,158536,234269,96210
245889,162655,160417,235616,16129,225463
245890,160974,225463,162655,202557,16129
245891,124748,124177,124194,272143,123909
245892,96210,156560,199198,313431,158536
245893,162655,158536,160974,156560,156447
245894,162655,300470,16129,162300,158536
245895,162655,300470,16129,162300,158536
245896,162655,234698,272143,225463,158536
245897,162655,123909,158536,168623,95972
245898,123909,300470,225463,162655,286321
245899,162655,300470,16129,162300,158536
245900,336223,156964,162655,16129,315105
245901,160974,324857,187035,38455,300470
245902,293114,276946,133160,168623,337735
245903,50229,106476,162585,162655,286321
245904,336221,218028,156964,160974,348112
245905,162655,31836,235870,95716,293301
245906,162655,300470,16129,162300,158536
245907,272143,156560,166581,218337,158082
245908,272143,336223,336220,288320,284583
245909,162655,300470,16129,162300,158536
245910,160974,160417,158536,199198,272143
245911,96210,160417,158536,288440,16129
245912,161801,123909,123757,300470,141004
245913,272143,336223,235870,162655,123909
245914,162655,206407,202586,207994,199198
245915,162655,300470,16129,162300,158536
245916,235870,336221,64409,236338,300082
245917,160417,160974,156560,272143,273432
245918,234698,336223,31836,235870,234269
245919,69791,63658,199197,156560,63759
245920,160417,158536,158082,300470,168623
245921,64329,166581,198659,162655,15226
245922,272143,64329,156624,218337,199197
245923,158536,160974,156560,272143,158082
245924,249696,39765,162655,300470,16129
245925,70095,160974,272143,160417,158536
245926,289003,160417,158536,300470,157478
245927,300470,293301,162655,225463,162300
245928,160974,333959,300470,199198,272143
245929,160974,336221,160417,235870,158536
245930,31836,214709,264771,141004,59057
245931,162655,300470,16129,162300,158536
245932,199198,156560,158536,129434,175040
245933,235870,336221,162655,156964,36162
245934,162655,123757,123909,300470,16129
245935,162655,156560,166581,124748,123757
245936,162655,300470,16129,162300,158536
245937,160417,162655,313619,313355,158082
245938,70335,313431,162655,284547,156560
245939,162655,16129,225463,202557,272660
245940,162655,158536,160417,300470,199197
245941,233668,34026,34791,83932,166030
245942,160974,16129,162655,272660,272143
245943,158536,199198,160417,156624,64329
245944,175162,261569,119534,354086,123818
245945,160417,160974,234698,95716,272143
245946,234267,162655,331116,160417,336221
245947,282321,282269,32067,30555,29830
245948,235870,336223,235616,234267,59057
245949,235870,95716,300082,160974,315105
245950,237524,348112,183176,283505,215993
245951,234698,156560,158082,336221,32082
245952,162655,300470,16129,162300,158536
245953,160974,300470,202383,16129,225055
245954,286321,123909,39787,108855,128957
245955,158536,162655,272143,160417,199198
245956,336221,289126,285719,199197,156964
245957,160417,158536,300470,162300,156808
245958,20691,336245,300470,225463,162655
245959,158536,162655,160974,218337,64329
245960,162655,272143,199197,235230,331116
245961,336221,233717,284547,272143,354086
245962,160974,272143,182394,123909,199197
245963,199198,300470,160417,158536,272143
245964,162655,156560,272143,218337,156619
245965,123909,300470,156625,236951,286161
245966,272143,160417,158536,300470,166581
245967,160974,160417,293301,156654,272143
245968,336223,300082,235616,156964,214631
245969,160974,160417,158536,199198,272143
245970,64329,234698,336221,156560,198659
245971,162655,16129,225463,202557,111043
245972,160417,218337,162655,160974,64329
245973,158536,162655,64329,272143,124748
245974,336245,111043,62567,156625,20691
245975,160417,218337,162655,160974,64329
245976,336220,285719,277491,156560,235616
245977,160974,300470,202383,16129,225055
245978,162655,16129,225463,114373,202557
245979,336245,64329,336223,146037,288440
245980,336220,235870,271261,31836,277492
245981,206934,199197,300470,16129,162655
245982,124350,123757,168623,96210,123289
245983,124748,124194,124177,124228,124176
245984,336220,233717,289126,168623,257291
245985,160974,160417,158536,199198,272143
245986,234698,235870,235230,336223,289090
245987,111043,336245,123818,124748,123290
245988,162655,300470,16129,162300,158536
245989,158536,160974,272143,64329,158082
245990,160974,160417,276970,64329,274104
245991,33725,33927,209013,209348,58619
245992,160974,160417,158536,59040,199198
245993,202355,162655,336254,215613,272143
245994,202388,202534,156625,283392,161425
245995,87224,87205,160974,158536,156560
245996,160417,199198,156560,166581,336221
245997,31836,119193,162655,289003,124350
245998,76510,224249,36574,74503,272550
245999,160974,160417,158536,156560,199198
246000,123289,237524,313431,235230,124194
246001,162655,31836,16129,141004,161801
246002,95716,235616,300082,58580,156964
246003,160974,16129,50864,225055,225463
246004,159762,234698,156723,158536,162655
246005,158536,160974,272143,156560,158082
246006,160974,160417,158082,158536,162655
246007,202675,209294,207731,202557,202586
246008,162655,300470,16129,162300,158536
246009,160417,158536,158082,300470,111043
246010,301717,123757,123289,304518,289126
246011,123909,162655,158536,161425,277068
246012,162655,300470,16129,162300,158536
246013,160974,235870,95716,160417,272143
246014,235870,162655,300082,20691,272143
246015,160417,158536,300470,156560,158082
246016,160974,160417,158082,158536,162655
246017,234698,289090,336223,284096,354086
246018,162655,48403,166581,119193,234698
246019,160417,218337,162655,160974,64329
246020,158536,123757,300470,156560,123909
246021,235870,95716,277491,235616,289090
246022,96210,288440,336223,288320,234698
246023,123818,123289,124748,111043,124177
246024,272143,166581,64329,182394,160417
246025,160417,218337,162655,160974,64329
246026,48403,119193,133160,21340,303180
246027,162655,336220,96210,64329,166581
246028,162655,158536,158082,300470,16129
246029,156625,276970,160417,158536,300470
246030,162655,300470,16129,162300,158536
246031,160974,300470,16129,182394,96812
246032,160417,160974,123757,285412,272143
246033,300470,202320,202372,16129,70591
246034,59758,313504,284844,300470,236613
246035,284024,162655,162300,293062,160417
246036,300470,303565,16129,234987,206785
246037,162655,160417,206735,300470,202372
246038,162655,300470,16129,162300,158536
246039,183176,160417,158536,300470,289090
246040,162655,300470,16129,162300,158536
246041,160974,160417,158082,158536,162655
246042,234267,277491,337192,235616,300470
246043,162655,158082,300470,289126,16129
246044,20691,199197,156560,199198,124749
246045,336223,48403,73271,133160,31836
246046,162655,300470,16129,162300,158536
246047,162655,16129,225463,202557,162300
246048,162655,158536,158082,300470,156560
246049,202636,236207,313431,276970,162655
246050,123818,124352,336223,234698,124177
246051,272660,236613,284847,313504,284845
246052,158536,156560,58580,199197,162655
246053,162655,300470,16129,162300,158536
246054,234698,199197,199198,271261,59057
246055,124749,272218,158536,234698,156560
246056,199198,162655,300470,64329,156560
246057,47926,48702,45651,46885,46852
246058,235616,58580,285719,233717,289126
246059,162655,273432,160417,158536,19788
246060,160417,158536,300470,158082,16129
